,id,text
6185,1,"['@hangingout20', '@cbouzy', 'because', 'it', 'was', 'all', 'wealthy', 'kids', 'just', 'having', 'fun', 'police', 'dont', 'want', 'angry', 'rich', 'parents', 'asking', 'w', 'https://t', 'co/6lcljkgqre']"
6186,1,"['this', 'is', 'fucking', 'lame', 'feels', 'like', 'the', 'super', 'league', 'was', 'just', 'a', 'fake', 'out', 'now', 'to', 'make', 'the', 'fans', 'feel', 'less', 'angry', 'about', 'th', 'https://t', 'co/wgvniudyuz']"
6187,1,"['i', 'am', 'so', 'disappointed', 'and', 'angry', 'at', 'you']"
6188,1,"['@kevintilsner', '@lorddrewster', '@nall17268025', '@mpwr2', '@angry_staffer', 'youre', 'a', 'hospital', 'security', 'guard', 'and', 'youre', 'trying', 'https://t', 'co/yoy9xinwe9']"
6189,1,"['@mattlat83', '@actingthegom', 'just', 'because', 'you', 'say', 'so', 'excuse', 'me', 'but', 'allow', 'me', 'to', 'point', 'out', 'the', 'fact', 'it', 'was', 'a', 'high', 'profi', 'https://t', 'co/uipxlgmssf']"
6190,1,"['its', 'already', 'been', '6', 'months', 'since', 'my', 'daddy', 'passed', 'they', 'lied', 'when', 'they', 'said', 'it', 'gets', 'easier', 'time', 'doesnt', 'heal', 'i', 'mis', 'https://t', 'co/slz1vwzzna']"
6191,1,"['favorite', 'movie', 'from', 'each', 'decade', '1930s', ':', 'gone', 'with', 'the', 'wind', '1940s', ':', ""it's"", 'a', 'wonderful', 'life', '1950s', ':', '12', 'angry', 'men', 'https://t', 'co/wpebz602uy']"
6192,1,"['@chris_blue2020', '@angry_staffer', '@titodinzey', 'i', 'disagree', 'a', 'grown', 'ass', 'man', 'could', 'snatch', 'her', 'arm', 'and', 'get', 'the', 'knife', 'tase', 'both', 'of', 'them']"
6193,1,"['@superzomgbbq', 'happy', 'call', 'of', 'duty', 'sad', 'fifa', '21', 'angry', 'outriders', 'calm', 'wwe', 'supercards']"
6194,1,"['michigan', 'father', 'angry', 'after', 'teacher', 'cuts', 'biracial', ""daughter's"", 'hair', 'https://t', 'co/xvxjys9ywi', 'via', '@freep', 'totally', 'un', 'https://t', 'co/zcrfvo01cb']"
6195,1,"['@warzoneamateur', 'its', 'my', 'favourite', 'podcast', 'at', 'the', 'moment', 'you', 'guys', 'get', 'just', 'as', 'angry', 'as', 'i', 'do', 'im', 'shit', 'at', 'the', 'game', 'https://t', 'co/9zbmca0mut']"
6196,1,"['@angry_staffer', 'though', 'i', 'imagine', 'that', 'the', 'reason', 'the', 'body', 'cam', 'footage', 'was', 'released', 'so', 'quickly', 'is', 'because', 'it', 'supported', 'the', ""cops'"", 'narrative']"
6197,1,"['my', '$', 'is', 'on', 'angry', 'molesting', 'tree', 'https://t', 'co/ibympd7yg2']"
6198,1,"['@eravanderttv', '@outriders', ""i'm"", 'still', 'angry', 'at', 'fictional', 'colonizers']"
6199,1,"['i', 'want', 'to', 'be', 'angry', 'but', 'its', 'so', 'dang', 'pretty', 'https://t', 'co/hoajurliir']"
6200,1,"['@doctormo77', 'i', 'really', 'wish', 'season', '4', 'had', 'ended', 'with', 'kara', 'telling', 'lena', 'instead', 'of', 'the', 'angry', 'lena', 'storyline', 'we', 'got', 'last', 'https://t', 'co/ltcwsj3jgz']"
6201,1,"['@daniellebrian', 'do', 'not', 'fear', 'racism', 'do', 'not', 'fear', 'racists', 'get', 'angry', 'angry', 'gets', 'shit', 'done', 'https://t', 'co/cgwgvptjgw']"
6202,1,"['@dublincomments', '@brhalter', '@annmcnam', '@labarmand', '@gabysayshey', ""don't"", 'be', 'nave', 'there', 'are', 'countries', 'out', 'there', 'outside', 'u', 'https://t', 'co/elexcpsd2j']"
6203,1,"['@kendradrake94', '@adpucci', '@angry_staffer', 'you', 'try', 'to', 'shoot', 'a', 'moving', 'leg', 'youre', 'gonna', 'hit', 'someone', 'else']"
6204,1,"['@angry_facts', '@notpk6', ""here's"", 'an', 'inflated', 'bad', 'piggy', 'https://t', 'co/ws61xyxsxk']"
6205,1,"['@raittuvidu', '@angry_birdu', 'bro', 'health', 'care', 'workers', 'compensation', 'amount', 'cancelled', 'by', 'tn', 'govt', '50', 'lakhs', 'do', 'you', 'have', 'that', 'ss']"
6206,1,"[""@schwabis's"", 'account', 'is', 'temporarily', 'unavailable', 'because', 'it', 'violates', 'the', 'twitter', 'media', 'policy', 'learn', 'more']"
6207,1,"['i', 'always', 'listen', 'agust', 'd', 'right', 'its', 'so', 'good', 'to', 'see', 'the', 'improvement', 'of', 'feelings', 'he', 'is', 'very', 'angry', 'in', 'first', 'mixtape', 'and', 'https://t', 'co/nowdvxgrwk']"
6208,1,"['@cristo_radio', '@hootsyjt', '@delgueg', '@issaddlethereis', '@lornablane', '@sowthewind1', '@littleninjauk', '@savecolumbiard', 'https://t', 'co/acetsrlffh']"
6209,1,"['dude', ""i'm"", 'so', 'tired', 'and', ""i've"", 'been', 'getting', 'angry', 'easily', 'i', ""don't"", 'like', 'myself', 'like', 'this']"
6210,1,"['@overzen', 'you', 'are', 'rightfully', 'angry', 'but', 'abolish', 'the', 'police', 'is', 'too', 'nondescript', 'we', 'need', 'a', 'plan', 'a', 'specific', 'plan', 'in', 'https://t', 'co/ovdvznwgyu']"
6211,1,"['@angry_staffer', 'he', 'is', 'like', 'a', 'preppy', 'better', 'looking', 'joe', 'mccarthy']"
6212,1,"['yoh', 'she', 'is', 'angry', 'https://t', 'co/qz1ykcjmvk']"
6213,1,"['people', 'on', 'here', 'get', 'angry', 'when', 'i', 'talk', 'about', 'what', 'phoenix', 'did', 'to', 'edgeworth']"
6214,1,"['@suzimcm9', '@birriatacos1', '@anouck526', '@bsghelo2017', '@angry_staffer', 'would', 'you', 'want', 'to', 'take', 'that', 'chance']"
6215,1,"['@stay1otd', 'you', 'was', 'that', 'angry', 'otp', 'fr']"
6216,1,"['@leadermcconnell', 'the', 'government', 'collects', 'our', 'tax', '$', 'what', 'should', 'be', 'done', 'with', 'our', '$', 'mitch', 'you', 'had', '4', 'years', 'you', 'di', 'https://t', 'co/oefnqqgvfn']"
6217,1,"['@blgolaf', 'you', 'dont', 'call', 'a', 'player', 'crappy', 'just', 'because', 'the', 'statsheet', 'said', 'so', 'those', 'are', 'the', 'people', 'who', 'get', 'angry', 'at', 'a', 'https://t', 'co/0xweokwajv']"
6218,1,"['@moren0_t0ny', '@mandyferber', '@mstaken71340699', '@angry_staffer', ""i'm"", 'not', 'being', 'a', ""devil's"", 'advocate', 'here', 'i', 'think', 'cops', 'absol', 'https://t', 'co/zjyq0mm6su']"
6219,1,"['@angry_staffer', 'just', 'like', 'that', 'coocoo', 'lawyer', 'for', 'trump', 'that', 'any', 'reasonable', 'person', 'wouldnt', 'believe', 'her', 'case', 'against', 'https://t', 'co/i4qdstyeu7']"
6220,1,"['hajime', 'sugoroku', 'also', 'smart', 'despite', 'looking', 'like', 'an', 'angry', 'mess', 'he', 'has', 'a', 'soft', 'spot', 'for', 'some', 'others', 'around', 'him', '(n', 'https://t', 'co/wwbipsswmq']"
6221,1,"['@janneypanet', '@randyb_sc', '@angry_staffer', 'im', 'sure', 'he', 'got', 'through', 'harvard', 'because', 'he', 'filled', 'their', 'rural', 'rube', 'quota']"
6222,1,"['@zizo40559003', 'unexpected', 'bitter', 'painful', 'and', 'angry', 'words', 'from', 'devastated', 'person', 'shock', 'anyone', 'dear']"
6223,1,"['@_jasminzamora_', 'i', 'get', 'angry', 'with', 'myself', 'like', 'why', 'cant', 'i', 'read', 'them', 'better']"
6224,1,"['@intlmergers', '@angry_staffer', 'for', 'real']"
6225,1,"['@spacehasnowall', '@roflgandhi_', '@saketgokhale', '@hopelesschirp', '@kirti_sd', '@sonaliranade', 'yes', 'job', 'of', 'media', 'is', 'not', 'to', 'get', 'a', 'https://t', 'co/tl414phcw2']"
6226,1,"['naw', 'cuz', 'im', 'gonna', 'be', 'angry', 'all', 'day', 'now', 'move']"
6227,1,"['@radhika54856111', '@tithihappy', 'looks', 'like', 'youre', 'angry', '&amp', 'truth', 'always', 'does', 'that', 'botting', 'and', 'begging', 'doesnt', 'help', 'on', 'https://t', 'co/o2rkel96bm']"
6228,1,"['@mzkarmad', '@angry_staffer', 'just', 'because', 'one', 'often', ""isn't"", 'enough', 'and', 'handguns', ""aren't"", 'the', 'most', 'accurate', 'either']"
6229,1,"['we', 'have', 'a', 'guest', 'on', ""who's"", 'class', 'adam', 'tries', 'to', 'make', 'us', 'angry', 'but', 'fails', 'miserably', 'i', 'call', 'out', 'mr', 'liam', 'corbett', 'who', 'i', 'https://t', 'co/1tfypejhwp']"
6230,1,"['@nyashajunior', 'i', 'was', 'about', 'to', 'bc', 'it', 'was', 'shared', 'w/me', 'on', 'ig', 'then', 'i', 'thought', 'why', 'wld', 'i', 'want', 'someone', 'to', 'feel', 'how', 'i', 'fe', 'https://t', 'co/r7najnekfw']"
6231,1,"['my', 'mum', 'could', 'see', 'me', 'thru', 'it', 'all', 'whether', 'im', 'happy', 'sad', 'or', 'angry', 'she', 'just', 'knew', 'whatever', 'day', 'im', 'going', 'thru', 'without', 'me', 'telling', 'her']"
6232,1,"['@angry_animals1', '@strangestmp4', 'i', 'have', 'to', 'do', 'it', '@this_vid']"
6233,1,"['@iamhollowpainyo', '@chris_blue2020', '@angry_staffer', 'i', 'remember', 'a', 'time', 'when', 'the', 'very', 'last', 'thing', 'law', 'enforcement', 'did', 'was', 'https://t', 'co/rgccv0jet1']"
6234,1,"['@shameonyou4ever', '@anouck526', '@angry_staffer', 'this', 'type', 'of', 'thinking', 'will', 'only', 'make', 'gangs', 'recruit', 'more', 'young', 'members', 'to', 'https://t', 'co/eqdscf3gj0']"
6235,1,"['@angry_staffer', 'i', 'live', 'in', 'louisiana', 'and', 'he', 'and', 'scalise', 'are', 'a', 'constant', 'embarrassment']"
6236,1,"['@angry_staffer', 'i', 'fucking', 'love', '@staceyabrams', 'i', 'feel', 'like', 'i', 'need', 'to', 'day', 'that', 'once', 'a', 'day', 'like', 'an', 'affirmation', 'when', 'https://t', 'co/ehvffqmgv2']"
6237,1,"['@angry_staffer', '@tuckercarlson', 'sucks', 'at', 'his', 'job']"
6238,1,"['@kevintilsner', '@lorddrewster', '@nall17268025', '@mpwr2', '@angry_staffer', 'are', 'you', 'dumb', 'actually', 'youve', 'already', 'answered', 'th', 'https://t', 'co/po1cmmhfvt']"
6239,1,"['@angry_staffer', 'i', 'still', 'think', 'the', 'use', 'of', 'deadly', 'force', 'should', 'be', 'the', 'action', 'of', '*last', 'resort*', 'not', 'first', 'makes', 'me', 're', 'https://t', 'co/uuptjrfbbd']"
6240,1,"['hmmm', ""i'm"", 'so', 'angry', 'i', ""can't"", 'sleep']"
6241,1,"['i', ""don't"", 'understand', 'that', 'some', 'engenes', 'are', 'really', 'angry', 'because', ""there's"", 'a', 'girl', 'in', 'the', 'mv', 'i', 'thought', ""it's"", 'just', 'a', 'joke', 'https://t', 'co/hopel8busy']"
6242,1,"['@littleleola', '@actbrigitte', 'not', 'everyone', 'has', 'a', 'happy', 'resting', 'face', 'dont', 'assume', 'shes', 'angry']"
6243,1,"['@rural_liberal', '@angry_staffer', 'i', 'think', 'thats', 'what', 'the', 'tasers', 'are', 'for', 'maybe', 'they', 'need', 'refresher', 'training', 'on', 'those', 'https://t', 'co/3yttpxdmlx']"
6244,1,"['@postwrestling', 'just', 'listened', 'to', 'rewind', 'a', 'raw', 'i', ""haven't"", 'heard', 'john', 'and', 'wai', 'this', 'angry', 'since', 'the', 'do', 'the', 'math', 'episode', 'of', 'impact']"
6245,1,"['@tedcruz', 'so', 'youre', 'angry', 'that', 'biden', 'prayed', 'for', 'the', 'right', 'verdict', 'so', 'you', 'were', 'praying', 'for', 'the', 'wrong', 'verdict', 'why', 'am', 'i', 'not', 'surprised']"
6246,1,"['always', 'remember', 'not', 'to', 'speak', 'easily', 'when', 'angry', 'give', 'your', 'self', 'time', 'to', 'cool', 'down', 'in', 'order', 'to', 'avoid', 'negative', 'consequences', 'of', 'your', 'words']"
6247,1,"['@suzimcm9', '@anouck526', '@bsghelo2017', '@angry_staffer', ""i'm"", 'not', 'justifying', 'it', ""i'm"", 'also', 'not', 'going', 'to', 'pretend', 'she', 'had', 'her', 'https://t', 'co/m1pdooylpp']"
6248,1,"['@pineapples911x', 'uff', 'yeah', ""that's"", 'a', 'thing', 'in', 'most', 'brown', 'households', 'seriously', 'needs', 'to', 'change', ':/', 'still', ""that's"", 'what', 'https://t', 'co/j1ldwmrsdj']"
6249,1,"['@amazingmetalboy', '@darealminitoon', 'show', 'me', ""who's"", 'angry', 'just', 'be', 'patient', 'this', 'delay', 'is', 'likely', 'to', 'make', 'sure', 'the', 'chapt', 'https://t', 'co/o8ysrilct5']"
6250,1,"['@actbrigitte', 'he', 'looked', 'pretty', 'darn', 'guilty', 'to', 'me', 'just', 'angry', 'person', 'in', 'the', 'wrong', 'job']"
6251,1,"['@suzimcm9', '@birriatacos1', '@anouck526', '@bsghelo2017', '@angry_staffer', ""i'm"", 'saying', 'asking', 'questions', 'is', 'not', 'justifying', 'death', 'https://t', 'co/t9rbsyjlmw']"
6252,1,"['@soulful_vision', '@jazz_jun3', 'omg', 'sis', 'there', 'was', 'a', 'thread', 'on', 'here', 'about', 'a', 'year', 'ago', 'that', 'broke', 'down', 'how', 'black', 'women', 'ar', 'https://t', 'co/flapkxbti0']"
6253,1,"['@lex_kenney', 'i', 'just', 'hate', 'that', 'youre', 'working', 'two', 'jobs', 'that', 'makes', 'me', 'angry', 'in', 'itself']"
6254,1,"['@moogymoogymoog1', '@birriatacos1', '@anouck526', '@bsghelo2017', '@angry_staffer', 'is', 'the', 'girl', 'in', 'pink', 'dead']"
6255,1,"['@abudujoshh', 'i', 'pity', 'ur', 'life', 'an', 'hungry', 'lion', 'is', 'an', 'angry', 'lion']"
6256,1,"['@elle_oftheball', '@jm_steger', 'humans', 'need', 'words', 'to', 'insult', '&amp', 'disparage', 'when', 'angry', 'but', 'english', 'insults/curses', 'have', 'hist', 'https://t', 'co/z88k4fwkc0']"
6257,1,"['@sandernista412', '@jjisasocialist', 'i', 'feel', 'just', 'as', 'angry', 'as', 'you', 'do']"
6258,1,"['@sanfranreed', '@angry_staffer', 'i', 'remember', 'the', 'first', 'time', 'i', 'saw', 'columbo', 'with', 'my', 'dad', '10', 'minutes', 'in', 'i', 'asked', 'him', 'why', 'he', 'https://t', 'co/mobe6j0t9h']"
6259,1,"['where', 'have', 'you', 'ever', 'heard', 'of', 'someone', 'throwing', 'hair', 'away', 'you', 'burn', 'it', 'oh', 'my', 'god', 'im', 'so', 'angry']"
6260,1,"['angry', 'reactions', 'over', 'death', 'of', 'comedienne', 'adajesus', 'https://t', 'co/ig7i2vffs5']"
6261,1,"['@queenblck', '@___incandescent', 'i', 'understand', 'that', 'tensions', 'are', 'very', 'high', 'at', 'the', 'moment', 'i', 'think', 'its', 'safe', 'to', 'say', 'that', 'co', 'https://t', 'co/6ppzmeyyub']"
6262,1,"['@alexg6', 'reading', 'deeply', 'it', 'just', ""doesn't"", 'seem', 'like', 'it', 'was', 'creating', 'another', 'competition', 'it', 'seems', 'like', 'a', 'lot', 'of', 'the', 'to', 'https://t', 'co/ksi4kglia5']"
6263,1,"['@jullekane', 'stop', 'bringing', 'it', 'up', 'im', 'so', 'angry', 'at', 'that']"
6264,1,"['@ikahobi', 'it', 'makes', 'me', 'so', 'angry']"
6265,1,"['@sekou33', '@phillisi1174', '@mailblas2', '@sterling_penny', '@scrowder', 'you', ""don't"", 'know', 'how', 'badly', 'the', 'stabbing', 'would', 'have', 'been', 'https://t', 'co/5jxmujohne']"
6266,1,"['@betsybg', '@janneypanet', '@angry_staffer', 'totally', 'agree']"
6267,1,"['@austin_zone', ""don't"", 'make', 'the', 'black', 'kids', ""angry':"", 'the', 'hoax', 'of', 'black', 'victimization', 'and', 'those', 'who', 'enable', 'it']"
6268,1,"['@aliadair22', '@angry_staffer', 'wow', 'id', 'like', 'to', 'watch', 'you', 'do', 'this', 'in', 'real', 'life', 'ive', 'had', 'lots', 'of', 'training', 'as', 'well', 'https://t', 'co/2xodnkdsti']"
6269,1,"['@ingsevens', 'usually', 'angry', 'black', 'kittens', 'are', 'the', 'ones', 'that', 'look', 'the', 'most', 'like', 'felix', 'https://t', 'co/usdwrndpfr']"
6270,1,"['@luvwinsresist', 'happy', 'democrats', '&amp', 'liberals', 'do', 'not', 'exist', 'they', 'are', 'trained', 'everyday', 'to', 'be', 'miserable/angry', 'and', 'env', 'https://t', 'co/8grwaasjvt']"
6271,1,"['@angry_staffer', 'kyle', 'rittenhouse', 'had', 'a', 'gun', 'shot', 'multiple@people', 'and', 'was', 'able', 'to', 'be', 'apprehended', 'alive', 'there', 'is', 'no', 'e', 'https://t', 'co/effonah6rl']"
6272,1,"['@angry_staffer', 'tucker', 'carlson', 'laughing', 'is', 'horrifically', 'unsettling', 'to', 'me']"
6273,1,"['@kevintilsner', '@lorddrewster', '@nall17268025', '@mpwr2', '@angry_staffer', 'you', 'act', 'like', 'youre', 'magically', 'gonna', 'unarm', 'them', 'with', 'https://t', 'co/xuspzx9iaa']"
6274,1,"['@jupemava', 'i', 'understand', 'and', 'agree', 'i', 'can', 'count', 'the', 'times', ""i've"", 'been', 'angry', 'on', 'my', 'hand', 'not', 'necessarily', 'that', 'my', 'anger', 'https://t', 'co/5tcdh8onxw']"
6275,1,"['some', 'democrats', 'so', 'angry', 'at', 'maxine', 'waters', 'that', 'they', 'will', 'back', 'censure', 'resulting', 'in', 'her', 'losing', 'chair', 'https://t', 'co/ticwqs5vr7']"
6276,1,"[""don't"", 'go', 'to', 'bed', 'angry', 'because', 'you', ""don't"", 'know', 'how', 'long', 'the', 'fight', 'is', 'going', 'to', 'last', 'by', 'the', 'time', 'you', 'realize', 'it', 'it', 'm', 'https://t', 'co/6zkfsjpbjk']"
6277,1,"['@angry_staffer', 'i', 'know', 'a', 'lot', 'of', 'people', 'suggest', 'a', 'taser', 'the', 'only', 'reliable', 'non-leathal', 'weapon', 'in', 'that', 'scenario', 'wou', 'https://t', 'co/vmhhqazsbf']"
6278,1,"['it', 'always', 'be', 'the', 'same', 'guy', 'too', 'im', 'laughing', 'to', 'keep', 'from', 'getting', 'angry']"
6279,1,"['@loubierbauer', '@palanzadaniel', '@angry_staffer', 'they', 'couldnt', 'taser', 'her', 'rubber', 'bullets', 'to', 'the', 'leg', 'is', 'murder', 'always', 'th', 'https://t', 'co/io99qh65px']"
6280,1,"[""i'm"", 'not', 'upset', ""i'm"", 'fucking', 'angry']"
6281,1,"['@angry_staffer', '@kris_sacrebleu', 'hey', 'siri', 'show', 'me', 'examples', 'of', 'someone', 'being', 'a', 'dismissive', 'prick']"
6282,1,"['@angry_staffer', 'agreed', 'and', 'if', 'she', 'called', 'the', 'police', 'for', 'protection', 'why', 'dear', 'god', ""didn't"", 'she', 'drop', 'the', 'knife', 'when', 'they', 'arrived', 'ugh']"
6283,1,"['@imsxophia', 'sorry', 'if', 'that', 'came', 'off', 'kinda', 'angry', 'hdjdb', 'that', 'was', '/nm', 'im', 'just', 'apart', 'of', 'the', 'community', 'and', 'really', 'hate', 'https://t', 'co/87ewptsoef']"
6284,1,"['@amyathatcher', 'they', 'angry', 'that', 'we', 'won', 'this', 'round', 'last', 'night', 'and', 'that', 'the', 'riots', 'they', 'were', 'expecting', ""didn't"", 'happen']"
6285,1,"['im', 'sorry', 'if', 'what', 'i', 'said', 'made', 'you', 'angry', 'i', 'wasnt', 'thinking', 'straight', 'because', 'my', 'love', 'for', 'you', 'is', 'intoxicating']"
6286,1,"['the', 'same', 'people', 'angry', 'that', 'chauvin', 'was', 'found', 'guilty', 'because', 'blue', 'lives', 'matter', 'are', 'also', 'the', 'same', 'people', 'who', 'enthusia', 'https://t', 'co/wzt7eroie3']"
6287,1,"['in', 'the', 'beginning', 'the', 'universe', 'was', 'created', 'this', 'has', 'made', 'a', 'lot', 'of', 'people', 'very', 'angry', 'and', 'been', 'widely', 'regarded', 'as', 'a', 'b', 'https://t', 'co/jrm5qmwy5o']"
6288,1,"['@the_angry_otaku', '@boop5000', '@worldofcrap', 'we', 'can', 'start', 'one']"
6289,1,"['@birriatacos1', '@fliptothemfflop', '@bsghelo2017', '@angry_staffer', 'what', 'was', 'releases', 'was', 'not', 'live', 'again', 'why', 'are', 'you', 'so', 'in', 'https://t', 'co/8s5mrabpwj']"
6290,1,"['@_eleven13_', 'this', 'is', 'a', 'difficult', 'point', 'for', 'me', 'as', 'well', 'lately', 'if', 'i', 'didnt', 'have', 'someone', 'supporting', 'me', 'i', 'be', 'up', 'shits', 'https://t', 'co/0sjxezxi4r']"
6291,1,"['@kofeebrn1', '@mp_latinx', '@mmpadellan', 'based', 'on', 'facts', 'i', 'live', 'in', 'south', 'atlanta', 'and', 'own', 'a', 'small', 'business', 'here', 'look', 'pas', 'https://t', 'co/jmkijhday5']"
6292,1,"['@duddlebugreally', '@angry_staffer', 'i', 'often', 'wondered', 'the', 'same', 'this', 'is', 'what', 'angry', 'said', 'about', 'that', 'he', 'also', 'thinks', 'the', 'https://t', 'co/4ukgxyc8cw']"
6293,1,"['@igoparaocha', 'i', 'don', 'need', 'to', 'comment', 'something', 'to', 'increase', 'your', 'anger', 'pls', ""don't"", 'be', 'angry', 'god', 'ur', 'all']"
6294,1,"['@janneypanet', '@angry_staffer', 'well', 'educated', 'and', 'smart', 'are', 'two', 'separate', 'things', 'i', 'can', 'easily', 'ignore', 'accents', 'but', 'some', 'https://t', 'co/4yjdljjpcx']"
6295,1,"['@angry_staffer', 'i', 'think', 'she', 'should', 'follow', 'up', 'since', 'he', 'cut', 'her', 'list', 'short', 'with', 'a', 'written', 'list', 'that', 'should', 'be', 'posted', 'https://t', 'co/8cmvokeyd4']"
6296,1,"['im', 'currently', 'annoyed', 'with', 'myself', 'because', 'i', 'allowed', 'myself', 'to', 'get', 'angry']"
6297,1,"['@rb94_fcb', 'nah', 'i', 'feel', 'like', 'they', 'have', 'pretty', 'solid', 'grounds', 'to', 'be', 'angry', 'at', 'mustafi']"
6298,1,"['@alanthewriter', 'the', 'boom', 'team', '@', 'everyone', 'angry', 'at', 'the', 'designs', 'https://t', 'co/nyw7s1lvba']"
6299,1,"['@thereallrickk', '@lorddrewster', '@nall17268025', '@mpwr2', '@angry_staffer', 'i', 'never', 'said', 'i', 'made', 'a', 'better', 'living', 'than', 'you', 'but', 'https://t', 'co/bbmxhxjrhj']"
6300,1,"['never', 'forget', 'what', 'they', 'tell', 'toid', 'when', 'they', 'were', 'angry', ""it's"", 'important']"
6301,1,"['@angry_staffer', '@daikonforturnip', 'he', ""doesn't"", 'get', 'the', 'idea', ""he's"", 'part', 'of', 'the', 'mindset', 'that', 'created', 'the', 'fucking', 'idea', 'in', 'the', '1st', 'place']"
6302,1,"['the', 'best', 'part', 'of', 'hit', 'em', 'up', 'is', 'that', 'pac', 'was', 'hella', 'angry', 'but', 'still', 'found', 'time', 'to', 'rhyme', 'while', 'talking', 'and', 'dropping', 'threats', 'at', 'the', 'end']"
6303,1,"['@angry_staffer', 'white', 'men', 'with', 'assault', 'weapons', 'get', 'to', 'walk', 'away', 'alive', 'repeatedly', 'there', 'is', 'no', 'excuse', 'for', 'her', 'life', 'being', 'extinguished']"
6304,1,"['@andrewlazarus4', '@lazaruslong13', '@tony_gastelum', '@talyarkoni', '@gidmk', 'who', 'says', 'public', 'health', 'departments', 'in', 'those', 'countr', 'https://t', 'co/mkzdtudf6p']"
6305,1,"['a', 'day', 'after', 'the', 'trial', 'of', 'george', ""floyd's"", 'murderer', 'this', 'happened', 'this', 'is', 'not', 'the', 'wilmot', 'i', 'want', 'to', 'live', 'in', 'i', 'am', 'dee', 'https://t', 'co/onncveegyx']"
6306,1,"['@moren0_t0ny', '@mandyferber', '@mstaken71340699', '@angry_staffer', 'this', 'was', 'just', 'a', 'tragedy', 'all', 'around', 'i', ""don't"", 'think', 'anyone', 'https://t', 'co/zamdagv7zh']"
6307,1,"['it', 'really', 'is', 'true', 'to', 'be', 'black', 'and', 'enlightened', 'in', 'america', 'hell', 'the', 'world', 'is', 'to', 'be', 'angry', 'every', 'day']"
6308,1,"['@davehorn_ca', '@benshapiro', 'wow:', 'so', 'angry', 'who', 'hurt', 'you', 'so', 'deeply', 'child', 'trauma', 'rejected', 'by', 'women', '(their', 'choice)', 'not', 'https://t', 'co/bdaaqgdams']"
6309,1,"['@2littlerubberd1', '@angry_staffer', 'i', 'certainly', 'dont', 'know', 'thats', 'why', 'im', 'asking', 'questions', 'just', 'trying', 'to', 'understand', 'https://t', 'co/x7h7cultjq']"
6310,1,"['@angry_staffer', 'or', 'do', 'i', 'have', 'the', 'wrong', 'police', 'shooting']"
6311,1,"['it', 'just', 'makes', 'me', 'angry', 'when', 'there', 'are', 'people', 'who', 'still', 'believe', 'that', 'the', 'virus', ""doesn't"", 'exist', 'https://t', 'co/25yv2hu9wx']"
6312,1,"['@soulful_vision', '@ynobeg', 'black', 'women', 'are', 'angry', 'as', 'soon', 'as', 'were', 'not', 'smiling', 'or', 'if', 'were', 'minding', 'our', 'business', 'smh']"
6313,1,"['@missuniversal91', '@it_coaster_guy', 'hes', 'angry', 'tweeting', 'about', 'me', 'over', 'and', 'over', 'and', 'over', 'like', 'an', 'unhinged', 'white', 'man']"
6314,1,"['@ayaowo_vt', 'tell', 'your', 'bf', 'your', 'fan', 'is', 'red', 'like', 'angry', 'lol']"
6315,1,"['@angry_staffer', 'get', 'your', 'story', 'straight', 'he', 'was', 'never', 'hit', 'with', 'a', 'fire', 'extinguisher', 'https://t', 'co/sdchb3ckyi']"
6316,1,"['@peterquill_', 'now', 'they', 'are', 'just', 'gonna', 'be', 'angry']"
6317,1,"['interim', 'coach', 'is', 'angry', 'https://t', 'co/j5tburynpk']"
6318,1,"['@drolufunmilayo', 'curses', 'are', 'real', 'if', 'issued', 'under', 'a', 'serious', 'circumstance', 'spiritual', 'things', ""don't"", 'work', 'carnally', 'if', 'y', 'https://t', 'co/w1osubltjv']"
6319,1,"['20', 'when', 'you', 'get', 'angry', 'how', 'do', 'you', 'show', 'it']"
6320,1,"['im', 'upset', 'and', 'sad', 'and', 'emotional', 'and', 'angry', 'https://t', 'co/jnzg9xotbo']"
6321,1,"['i', 'know', 'this', 'is', 'nothing', 'new', 'i', 'just', 'accidentally', 'saw', 'the', 'news', 'and', 'remembered', 'why', ""i'm"", 'angry', 'all', 'the', 'time']"
6322,1,"['@zoroofficialfc', '@_miss__kaur_', '@sidnaaz_hamesha', '@ishehnaaz_gill', '@white_honeyyy', '@zaraofficialfc', '@luckyyy_05', 'https://t', 'co/cuzrawjb3v']"
6323,1,"['on', 'my', 'angry', 'shit']"
6324,1,"['thinking', 'about', 'when', 'i', 'was', 'trying', 'to', 'go', 'on', 'an', 'angry', 'rant', 'and', 'my', 'phone', 'autocorrected', 'it', 'to', 'yeonjuns', 'blue', 'hour', 'rap', 'https://t', 'co/jfagppr9du']"
6325,1,"['@angry_staffer', 'does', 'everthing', 'need', 'to', 'be', 'shoot', 'to', 'kill']"
6326,1,"['they', 'slaughter', 'obese', 'angry', 'men', 'age', '26', 'to', '51']"
6327,1,"['@suzi_taunton', '@summerbuck', '@yishay__majors', '@cavs2023champs', '@wrathofmog', '@angry_staffer', 'do', 'we', 'know', 'she', 'was', 'being', 'bulli', 'https://t', 'co/fqz6uptyn7']"
6328,1,"['@ale_salford', '@cskian000', '@angry_rantman', 'does', 'england', 'have', 'a', 'baseball', 'team']"
6329,1,"['@guy_firefly', '@fliptothemfflop', '@bsghelo2017', '@angry_staffer', 'my', 'eyes', 'want', 'the', 'entire', 'unedited', 'body', 'cam', 'witness', 'testi', 'https://t', 'co/jrwxh0hpkx']"
